,Date of Creation,Content,hashtags,User
410,2023-04-09 23:41:58+00:00,"@Arsenalnewschan A
I personally think Trossard is better on the left but Martinelli is better than Trossard.",N/A,CartArsenalSaka
411,2023-04-09 23:41:54+00:00,@FlowerySarah @HillsboroughSu1 @Arsenal Nick Hornby has a whole chapter on Hillsborough in 'Fever Pitch' where he articulates just how easily such a situation could have happened at somewhere like Selhurst Park or Loftus Road back in the 80's.,N/A,TimtheWineGuy
412,2023-04-09 23:41:53+00:00,@Arsenal @AaronRamsdale98 Heroic,N/A,Naffy_Said
413,2023-04-09 23:41:53+00:00,"@Arsenal How can you be winning two goals up &amp; our players cannot coordinate themselves? Playing with fear, no direction, falling unnecessarily, no desire, no passion, no drive, no hunger, playing out of position, Saka was totally not in the game same as zichenko used by shalah repeatedly",N/A,Joerexlegacy1
414,2023-04-09 23:41:46+00:00,"We Move

Win
Draw
Loss

We are Arsenal Forever",N/A,hndra_acct
415,2023-04-09 23:41:44+00:00,"All these positive Arsenal fans on Twitter are either a) batshit crazy or b) much younger than me 😂

I’ve had 4 hours sleep and I’m still devastated.",N/A,DylEllis5
416,2023-04-09 23:41:44+00:00,@vanguardngrnews Would pay to see that 🥶,N/A,DrPabloArsenal
417,2023-04-09 23:41:44+00:00,@Drealz4 Rude https://t.co/Ucb9ed6Qog,N/A,TriggeredTracyy
418,2023-04-09 23:41:43+00:00,@JustPlaneHarry Poor positional sense and needs to see how good the arsenal goalkeeper has been,N/A,hashimee
419,2023-04-09 23:41:40+00:00,@Arsenal @AaronRamsdale98 One Game @ a time. 💪🏾COYG,N/A,delauneys
420,2023-04-09 23:41:37+00:00,@SkySportsPL Why this Video is Deleted?,N/A,ArsenalTanzanie
421,2023-04-09 23:41:36+00:00,"@UtdEIIis I am an old enough United fan to hate Arsenal winning the league. But I rather they win the league today than City equaling our record of three in a row. City not winning any trophy this season will be great. 
Liverpool in conference league is better than no Europe.",N/A,md_us_man
422,2023-04-09 23:41:35+00:00,Firmino owned arsenal for the very last time,N/A,Delwin324
423,2023-04-09 23:41:34+00:00,"@ShaunTheGreat12 @Etrix00 @kingsleylekwa @Arsenal We need matured stronger players...

Someone like Partey, G.Jesus, G. migh.,...

Xhaka is such a waste. Odegard has no power/strength. Saka isn't matured enough but a young kid.

We need fighters",N/A,Movicsyn
424,2023-04-09 23:41:32+00:00,Arsenal fans in kampala City throughout the week 🤣🤣 https://t.co/Kp5vPQXJ1f,N/A,Vicentnkvincent
425,2023-04-09 23:41:29+00:00,"WTB Arsenal tickets , Home or Away for rest of the season - Please DM",N/A,ThePodgeMyster
426,2023-04-09 23:41:26+00:00,Why Arsenal fans should rejoice at their EPL title chances despite their 2-2 draw at Liverpool https://t.co/DdIfcfi7Gq,N/A,abroadscholars
427,2023-04-09 23:41:24+00:00,"‼️ Premier league Past 'n' Present ‼️

🚨NEW SIGNING🚨

Dennis Bergkamp
Premier League Appearances: 315 
Premier League Clubs: Arsenal

First 2 sections on 93 Bergkamp ✅
#FUT23 #FIFA23 https://t.co/DeDC4D2bKH","['FUT23', 'FIFA23']",TheAGD_01
428,2023-04-09 23:41:20+00:00,@Arsenal need to give us some updates on saliba now,N/A,kedonbucchan
429,2023-04-09 23:41:19+00:00,@B0V1CE After Manning??? You a real nigga https://t.co/tJyoyZdcdN,N/A,freshlygrownshi
430,2023-04-09 23:41:18+00:00,@drippygoku69 @FSMassy @john_brescia @Cheeezre @Sorhanblade I do too,N/A,Arsenal92224884
431,2023-04-09 23:41:18+00:00,Where third leg running to???,N/A,German8761
432,2023-04-09 23:41:15+00:00,The football Arsenal played in the first half is not being talked about enough. Liverpool could not lay a glove until Paul Tierney evened the playing field by booking our players and not giving blatant fouls.,N/A,saliba12_afc
433,2023-04-09 23:41:13+00:00,@YankeeGunner @OptaJoe  @Arsenal  are in a position we win the league 100% with 20 more points and we may miss out with 21.,N/A,ShakenMartinel1
434,2023-04-09 23:41:12+00:00,Photos: Lakers vs Jazz (04/09/23) – NBA News https://t.co/QvA0PYXhtx,N/A,sportsnews2022
435,2023-04-09 23:41:11+00:00,Cue the Music: Lakers Lock Up Seventh Seed After Win Over Jazz – NBA News https://t.co/MhTBZndlTy,N/A,sportsnews2022
436,2023-04-09 23:41:08+00:00,"Stephen Silas out as Houston Rockets' head coach, per sources – NBA News https://t.co/tK5bCL52Iz",N/A,sportsnews2022
437,2023-04-09 23:41:08+00:00,@vho_Makhitha This is the problem with these ratings apps they fool people arsenal fans were saying he's clear of KDB just because he had better numbers but just like Saka when the lights are bright they go missing,N/A,Shaun7567
438,2023-04-09 23:41:08+00:00,"Zinny hate is shocking. Imagine criticizing a man for being emotional. Arsenal teams of the past have been crying out for a leader like him and now he’s lambasted for reacting on the bench…

He wasn’t flawless, but that first 35😮‍💨

Show me another player who can do that.

#COYG",['COYG'],SincereSports1
439,2023-04-09 23:41:00+00:00,Probably my favourite arsenal goal last season,N/A,kevindegoatt
440,2023-04-09 23:40:58+00:00,"@WelBeast Yes, that is.
.",N/A,hndra_acct
441,2023-04-09 23:40:56+00:00,@gavitackles @getprawned He will not reply until Arsenal win the league,N/A,ShoaibMehsud76
442,2023-04-09 23:40:50+00:00,"@Shaykay1717 When it starts, it will escalate globally in a very short time. We are at war with Russia, make no mistake about that. There is a nuclear arsenal off our coast that could wipe out both coastlines of the US from the north to south borders. We are running out if time !",N/A,KevinHa15674834
443,2023-04-09 23:40:47+00:00,"Arteta Has Mastered Getting Through To His Players - Wilshere: https://t.co/2um92inDu3 
#Arsenal #JackWilshere #MikelArteta #Sports
https://t.co/2um92inDu3","['Arsenal', 'JackWilshere', 'MikelArteta', 'Sports']",TheInfoStride
444,2023-04-09 23:40:46+00:00,Loads have already said it but credit to the Arsenal fans today. Some of the best fans to come here all season. Respected the minutes silence immaculately and sang about their own team all game 👏🏻,N/A,SxpremeX0
445,2023-04-09 23:40:42+00:00,"@Arsenal The 1st team to he on 1st Position fo more than 8months and end up TROPHYLESS...

WILL BE THERE NO MATTER WHAT",N/A,JonasiPhiri
446,2023-04-09 23:40:36+00:00,"@Rory_Talks_Ball Yea but what did he do today to stop Arsenal from winning?
Could even have given Liverpool a late penalty",N/A,AdeTeeTee
447,2023-04-09 23:40:34+00:00,#ManCity and #Chelsea this is what respect is…. Thank you @Arsenal,"['ManCity', 'Chelsea']",HeadhunterV5
448,2023-04-09 23:40:33+00:00,@redManc213 @WelBeast It’s crazy because Arsenal finishing 2nd is a crazy good season 🤯,N/A,Lpknowsball
449,2023-04-09 23:40:28+00:00,"@DavidHundeyin Why do Arsenal ""deserve"" to win the league? Whoever finishes top after 38 rounds deserves to. For me, I want City to win.",N/A,DavidaTurris
450,2023-04-09 23:40:28+00:00,@danielekpa_ But you dey hate on Arsenal. smh,N/A,minkir116
451,2023-04-09 23:40:26+00:00,@BabaJibreen They're always special whenever they're playing against Arsenal😂!!,N/A,Basheerh_London
452,2023-04-09 23:40:26+00:00,"@bucctower Personally: for once, instead of sending, actually getting a handwritten letters reassuring me that Arsenal can still win the league.",N/A,abidi_debaaj
453,2023-04-09 23:40:26+00:00,@porcelainlyricz @Cheeezre @Sorhanblade She's a goat in the industry,N/A,Arsenal92224884
454,2023-04-09 23:40:25+00:00,@Arsenal it's ok. i take that rather losing 7-2 at Anfield,N/A,AeJun86
455,2023-04-09 23:40:22+00:00,@Habil90143660 @UTD_korma @RR7FR @jonmorleylfc need to worry about your weight instead of arsenal at anfield remember you held 7 🤣🤣🤣🤣 https://t.co/0efM05d2RY,N/A,Tavares2024
456,2023-04-09 23:40:19+00:00,"@deezy_afc @_Riddxck Yes but:

- Arteta equalling Klopps prem title haul?
- We're desensitized to City winning the prem
- Arsenal are 20 years without the prem &amp; we need you to hit 30 so they can forget about us brev
- Proof city's formula works and klopp/fsg can stop playing underdogs in the market",N/A,BaldThiago
457,2023-04-09 23:40:19+00:00,@PLCPolice Arsenal fans on my TL are the ones that were saying Arsenal has a tougher schedule when they're both playing Brighton and each other. Managing expectations.,N/A,Mahoota11
458,2023-04-09 23:40:16+00:00,FOOTBALL - #PremierLeague - A win for #CrystalPalace and a draw for #Arsenal on 9 April 2023 - #Soccer #Football - @icarusjhb @AndreH_NZ @_Hadebe_101 @bambo_johnson @Teez16_ManUtd @FaneleMbuyazi8 @Celo_nyawose @stephen_kirker @lepidipidi https://t.co/7tUvZrF0sk,"['PremierLeague', 'CrystalPalace', 'Arsenal', 'Soccer', 'Football']",SportswaveAndre
459,2023-04-09 23:40:15+00:00,@WinningBetsPod For the Arsenal play I used Bet365 &amp; I was paid out as an early winner with their “lead by 2 goals “ promo. Food for thought if you can use them.,N/A,BrettPegoraro
460,2023-04-09 23:40:14+00:00,Arsenal fans been experiencing a lil too much joy for my liking lately. hopefully we switch things back to normal,N/A,freestyleshit
461,2023-04-09 23:40:08+00:00,"Love The Arsenal, there is nothing quite like it. ❤",N/A,Rohanp_19
462,2023-04-09 23:40:08+00:00,You gotta love women’s football,N/A,fc_arsenalworld
463,2023-04-09 23:40:05+00:00,"@bhavss14 True. We need to be calm as a fan. Arsenal are in the Mighty Rebuild.

We are in the back of the team. We move.
Win, draw or loss, we are arsenal forever.",N/A,hndra_acct
464,2023-04-09 23:40:05+00:00,When Arsenal win the league I need a new hobby,N/A,constantly_tj
465,2023-04-09 23:40:02+00:00,The nap I took before the Arsenal game &amp; subsequent coffee is coming back to bite me…,N/A,ZolaniGee
466,2023-04-09 23:40:02+00:00,Tell me you haven't watched Arsenal this season without telling me you haven't watched Arsenal this season. The guy's been brilliant.,N/A,NotoriousMBT
467,2023-04-09 23:39:58+00:00,"@Izraa @cyg348 @Whitecaps1 @SemperFiArsenal I think Arsenal will win the league with points and not goals..... Man City will drop points too before we meet and we can even draw or beat em at home nothing is impossible.... Man City, Man United got beaten at Anfield... Arsenal is the only tẹ who got 4 points from Liverpool",N/A,chipsolution
468,2023-04-09 23:39:56+00:00,"Beautiful support Arsenal get home and away, win or lose. Today we took home only a point from Anfield and our fans are still going! Love it, WE MOVE!",N/A,JArroyo_4
469,2023-04-09 23:39:55+00:00,Arsenal fans are insane. I get it tho. (My first born middle name will be Henry),N/A,freshlygrownshi
470,2023-04-09 23:39:51+00:00,@Dmmanz_ I only did the top 2 as well and this is what I’ve got,N/A,FlxtchArsenal
471,2023-04-09 23:39:51+00:00,@AndyNaylorBHAFC League leaders and title contenders Arsenal had 2 points stolen by VAR “forgetting” to draw lines and rule a Brentford goal as offside. 😡,N/A,crappieusername
472,2023-04-09 23:39:49+00:00,@MeIfYouWill @AugustCohen4 @charliekirk11 I get that.  I was talking like his clothing line.  Stuff like that.,N/A,ArsenalGreek13
473,2023-04-09 23:39:46+00:00,@Sugar40572763 Arsenal,N/A,jackmonkey332
474,2023-04-09 23:39:45+00:00,"🚨 Phil Foden will start bike and strength work this week and there are hopes to ease him back before Man City vs Arsenal on April 26. The FA Cup semi-final vs Sheffield United has been mentioned but Arsenal are firmly in his sights.

[via @SunSport] 🌔 

#ManCity #PremierLeague https://t.co/4zrSic5tHn","['ManCity', 'PremierLeague']",Doozy_45
475,2023-04-09 23:39:44+00:00,"@iam_brau CFC fans demand perfection because thats what we have been used to.
The difference between Chelsea and Liverpool/Arsenal is that those other two clubs are used to being LOSERS.",N/A,tradu81
476,2023-04-09 23:39:42+00:00,@Wa_gacanja @CFCDUBois Arsenal has more trophies than your club had ever seen lifted more trophies than your club ever has that's facts little boy and don't get me started on this season 😉,N/A,ReyOrozco16
477,2023-04-09 23:39:41+00:00,@Tunnykvng @Andyyeun11 Why you all don’t want arsenal to win this league? Chelsea no even get anything to work for anymore. COYGB,N/A,iam_deluxy
478,2023-04-09 23:39:36+00:00,Arsenal will win the EPL 2022/2023 in style.,N/A,Nikoi_Is_Me
479,2023-04-09 23:39:32+00:00,@Dmmanz_ Who do they lose to?,N/A,FlxtchArsenal
480,2023-04-09 23:39:31+00:00,No way Arsenal vs Man City is on a Wednesday💔💔,N/A,17forMVP
481,2023-04-09 23:39:31+00:00,@CM22ENT I would rather arsenal won it of course because history does matter and we can't make more history in certain regards just yet....but if city win it it's not the end of civilization,N/A,paxtonppomykal
482,2023-04-09 23:39:29+00:00,@premierleague Man city has the easier fixtures because dem gonna play arsenal once again.!😂😂,N/A,AmiolemenFemi
483,2023-04-09 23:39:28+00:00,"If Arsenal scored from this counter attack after grabbing Salah and wrestling him to the ground and no penalty being given, I would’ve lost my head.",N/A,hxmza1
484,2023-04-09 23:39:27+00:00,@ArsenalAnoop arsenal have the toughest fix... even southampton BHA wolves WHU could be dangerous. out of form chelsea could also be dangerous. they have player who could turn on that day,N/A,mubasharwaqas14
485,2023-04-09 23:39:25+00:00,@RightChoice___ @Futbolbanter17 @OffThePost7 @afcjxmes Man u stepping do arsenal also have a striker majority of the season lame excuses,N/A,heistrowdy
486,2023-04-09 23:39:25+00:00,And Arsenal won't?,N/A,Gabyinfinity
487,2023-04-09 23:39:22+00:00,@July07_07_ @Arsenal @gabrieljesus9 Who cares about city,N/A,OlamilekanDav14
488,2023-04-09 23:39:18+00:00,@ImAhsen_ even though i am rooting for pep but i won't mind Arsenal winning the league they played brilliantly this season,N/A,gharibtabahday
489,2023-04-09 23:39:16+00:00,Arsenal goals and Rahm. Straight WAGONS https://t.co/oS8uiVfMPi,N/A,victoryun_1
490,2023-04-09 23:39:15+00:00,@Smarteta1 @HAftbl Thank God you ain't in charge of Arsenal's transfer dealings,N/A,TARREVIZSLAA
491,2023-04-09 23:39:13+00:00,Is Arsenal playing Newcastle at home or na away game,N/A,AbideenKyle
492,2023-04-09 23:39:11+00:00,"@BigDawg5248 @Jambaju28807023 @DrakeDB7 @Cheeezre @Sorhanblade Exactly, she didn't beg anyone 😭",N/A,Arsenal92224884
493,2023-04-09 23:39:10+00:00,I #VoteGil for @MLS Player of the Matchday!,['VoteGil'],tnxhm1312
494,2023-04-09 23:39:09+00:00,@_pauldavid_ @Arsenal Calm..everyone should be calm. Title run in with city is not easy. Let's all relax and see what will transpire.,N/A,_CoreyOwen_
495,2023-04-09 23:39:09+00:00,HIGHLIGHTS: Liverpool 2-2 Arsenal | Salah &amp; Firmino complete the comebac... https://t.co/7SQNAmOOXo @YouTubeより,N/A,Iverson1996
496,2023-04-09 23:39:05+00:00,"@PCinOz Newcastle are up and about and hard to beat, Arsenal have West Ham away this week that will be a tough one for them as well",N/A,AdamAdammarrett
497,2023-04-09 23:39:02+00:00,@Arsenal Heads up boys! Let’s keep fighting to the end! No retreat. No surrender. The league is OURS! We must maintain the momentum and grab it ✊🏿✊🏿✊🏿✊🏿,N/A,faaiqabdio1
498,2023-04-09 23:38:58+00:00,"@ShaunTheGreat12 @kingsleylekwa @Arsenal LOL. You better don't injure yourself. I'm an Arsenal fan and only zero hope is left. We have only 5 good players, others are poor.",N/A,Movicsyn
