,Date of Creation,Content,hashtags,User
524,2023-03-19 23:28:39+00:00,"@DavsDK_ See that’s the thing that worries me because I have no clue how the ticketing system works via the supporter club, like I have no idea what citizens matchday is so does that disqualify me from getting the ticket or not. I’ve been a member for years so that shouldn’t be a problem",N/A,Laziboy_
525,2023-03-19 23:28:29+00:00,@AdamZHerman Arsenal.,N/A,LuckyDoodlez
526,2023-03-19 23:28:28+00:00,@josh_obodai @Arsenal We deserved this feeling ❤️🧿,N/A,ImMayurJindal
527,2023-03-19 23:28:16+00:00,@9LARCK Bro our head to head you can't boast of ever beating Arsenal just even once. Arsenal has won you but you've never so keep that as an history ✌🏽,N/A,SonOfMargret
528,2023-03-19 23:28:14+00:00,"@Arsenal @Yayasanogoal22 Yaya, the great.",N/A,LIBGamer
529,2023-03-19 23:28:12+00:00,@Arsenal We need the Ashburton Army in all the remaining 10 final games both home and away. The title charge is getting interesting. Let's go!,N/A,Sugamite2
530,2023-03-19 23:28:12+00:00,@soccaspace Arsenal ❤️💯📌🔥,N/A,The_richkida
531,2023-03-19 23:28:07+00:00,Arsenal,N/A,AnwarBlaq
532,2023-03-19 23:27:55+00:00,"@CollingwoodFC win
@Arsenal win
Successful sporting weekend for me.",N/A,bridie_cfield
533,2023-03-19 23:27:51+00:00,@raicalcio being in the trenches affected me deep when it comes to arsenal lmo,N/A,afclupin
534,2023-03-19 23:27:50+00:00,"Pep Guardiola has the premier league on a chokehold.
It's NEVER over with Pep's Man City team in the PL.
No disrespect to Arsenal, but there's absolutely NO WAY they're winning the league this season with City breathing down their necks. https://t.co/l0Ip29VncF",N/A,ehimare404
535,2023-03-19 23:27:41+00:00,"Unpopular one but I rate this from Arsenal. Creates an atmosphere and looks a laugh, if it was Ajax or Dortmund everyone would love it…",N/A,ScouseTic
536,2023-03-19 23:27:38+00:00,"@markgoldbridge City have literally eliminated Chelsea twice, Arsenal, and Liverpool from domestic competitions this season. Surely you are just saying this as a troll because to actually believe what you said would show a lack of football knowledge.",N/A,QuantumRavage
537,2023-03-19 23:27:37+00:00,"Palace 0-2 Arsenal
Arsenal 2-1 Fulham
Brentford 0-3 Arsenal
Arsenal 3-1 Tottenham
Chelsea 0-1 Arsenal
Arsenal 3-1 West Ham
Tottenham 0-2 Arsenal
Arsenal 1-1 Brentford (VAR)
Fulham 0-3 Arsenal
Arsenal 4-1 Palace

London is 🔴

Goodnight.

❤️☕️",N/A,LatteFirm
538,2023-03-19 23:27:36+00:00,The #TotalEnergiesCAFCC group standings with 1️⃣ matchday to go! 🔥 https://t.co/eQEqWadDyD,['TotalEnergiesCAFCC'],CAFCLCC
539,2023-03-19 23:27:34+00:00,Michigan State got the juice. These refs helped them since the under 4 timeout. Lmao,N/A,intheKCmix
540,2023-03-19 23:27:34+00:00,"@LeonRegista Maybe, but I like the idea of a manager growing with the club and the players. I hate to admit it, but Arsenal are the blueprint. Young manager, young players, and good recruitment as everyone grows together",N/A,CelticsShirtKid
541,2023-03-19 23:27:32+00:00,"Arsenal have scored 61 non-penalty goals in 28 matchs

Manchechester City have scored 59 non-penalty goals in 27 matches",N/A,scottjwillis
542,2023-03-19 23:27:29+00:00,"@MajMati Did you go, as if so.. you know that’s the reason why…!",N/A,GazzaArsenal
543,2023-03-19 23:27:27+00:00,"Do any other #Arsenal fans feel surreal when you think about the time Alexis Sanchez played for us and how he kept saving our asses every single game? He left only five years ago, but it feels like an eternity!",['Arsenal'],KiranTom
544,2023-03-19 23:27:18+00:00,kim k really caused Arsenal and PSG to lose😂😂,N/A,benelkamall
545,2023-03-19 23:27:17+00:00,"Thomas Partey for Arsenal reminds me of Sergio Busquets in the way that they both look for the least obvious pass. Both play simple passes as DMs but they first look for the less obvious, line-breaking, and driven progressive pass to catch the other team's defense off guard.",N/A,Hanymo24
546,2023-03-19 23:27:14+00:00,@TikiTakaConnor i was thinking of your tweet abt partey as a RB when arteta started playing him there!,N/A,ArsenalANewDawn
547,2023-03-19 23:27:12+00:00,"@itsMwanyasi @gabimartinelli @Arsenal Football has three outcomes, how you take this information is upon you...you can never be best in everything but atleast perfect in what you know best",N/A,YongoYusuf
548,2023-03-19 23:27:05+00:00,@EGTVEgal Arsenal fans have singing this song since August and I love it.,N/A,Smilinguy22
549,2023-03-19 23:27:01+00:00,We've won more games than Chelsea and arsenal in the same time frame 😂,N/A,the_nathan_x_
550,2023-03-19 23:26:56+00:00,"@Arsenal go 8pts clear at the top as we go into the International break 

Buzzing 🐝🔥🎉   10 games to go 🙏🏾 

#COYG  #Arsenal  #topoftheleague https://t.co/XpPuR2FlEH","['COYG', 'Arsenal', 'topoftheleague']",G__Chain
551,2023-03-19 23:26:52+00:00,"@mort1_ Getting pissed off with a player that plays badly during a match is one thing, but slagging a player off publicly to thousands of followers for 72 hours before a game is not right. When that player plays a blinder the apologies should be louder than the criticism was.",N/A,AlwaysMyArsenal
552,2023-03-19 23:26:52+00:00,"@austineTile10 Arsenal 10games to go ::69+24out30=93
Man city 11games to go ::61+30out33=91",N/A,Anomaa2030
553,2023-03-19 23:26:50+00:00,How can I obtain an Arsenal ticket?,N/A,KMKwrd
554,2023-03-19 23:26:49+00:00,"@franklinleonard I mean, Arsenal-Chelsea at the Emirates April 29",N/A,jodyrosen
555,2023-03-19 23:26:48+00:00,@AFCCymru Wow! That’s mental 😂,N/A,GazzaArsenal
556,2023-03-19 23:26:47+00:00,Imagine the scenes of we win the league!,N/A,PinakiM
557,2023-03-19 23:26:42+00:00,"Ending the weekend talking about another brilliant performance and result for The Arsenal with some top Gooners.

Usually hate an international break but think we could all do with a rest after the recent run of games. 

Do you agree with our thoughts on today and what’s to come?",N/A,JoeHBFC
558,2023-03-19 23:26:34+00:00,"@stay_free4ever Money spent this season:
Arsenal: 193 million
Barcelona: 158 million

Barça had to activate the levers coz there was no way we could compete with the 2021/22 squad.

 You can't say Madrid are lazy, they are in the quarters of the CL. Don't give silly reasons to discredit Barça.",N/A,LaRojastan
559,2023-03-19 23:26:33+00:00,@LADryanLAD Arsenal are always called out for a bad atmosphere aswell and now epeople are trying to improve it and it’s now forced and cringey now apparently,N/A,SebW__
560,2023-03-19 23:26:33+00:00,"You want your team to win, keep whores out of your stadium.

Whore attends Aresnal game...Arsenal lose.

Whore attends PSG game, PSG lose.",N/A,kalebra07
561,2023-03-19 23:26:31+00:00,"@hoseokspl @fiftytw06 @Arsenal_spl @NaoKiai_spl @keadenaa Much proud, much wow",N/A,Custom8107
562,2023-03-19 23:26:31+00:00,@Arsenal @Yayasanogoal22 Legend,N/A,jganesram
563,2023-03-19 23:26:29+00:00,"When your day starts woth an amazing early birthday breakfast from @Kymmypops then a cracking @Arsenal win, and ends with a KFC in bed you know you’re winning https://t.co/enWHd8TyDY",N/A,sooze74
564,2023-03-19 23:26:29+00:00,"@433Gary @FemooAFC Same Arsenal that was mocked for bottling top four? Or the same Arsenal that wouldn't make top 4 this season? Or the Liverpool,  Chelsea and spurs that got top 4 plus additional players? United having a 200m+ window?",N/A,bigchilli_1
565,2023-03-19 23:26:28+00:00,@AndyBarr29 Nice one Andy that is something to be proud of He must have been a very good player My dads uncle played for Spurs in the 1930s Wally Alsford No money in football at that time  just pride,N/A,JohnAylott7
566,2023-03-19 23:26:28+00:00,@SirajAHashmi @life0fStacy13 @Arsenal HotSpur from behind!,N/A,VeryDadIsms
567,2023-03-19 23:26:17+00:00,"Real Madrid being humbled by Barcelona is always inevitable even in Barcelona's worst form.

Come at me with Arsenal haven't won a Champions League like it's today's news, ringtone I'm already used to 🤣

You all don't wanna accept that you're Barcelona's dog 🐕 https://t.co/aC5uKBNjQQ",N/A,SonOfMargret
568,2023-03-19 23:26:14+00:00,@afclupin yep and i can only rly get excited for arsenal games,N/A,raicalcio
569,2023-03-19 23:26:13+00:00,Men of the match #Arsenal https://t.co/M5GnzceIcD,['Arsenal'],enfgooner
570,2023-03-19 23:25:57+00:00,That’s a goal tend. Lmaoooooo this Gene dude terrible #MarchMadness,['MarchMadness'],intheKCmix
571,2023-03-19 23:25:56+00:00,IMO should be player of the year. Won’t happen though because stats rule the game and Haaland will win it,N/A,arsenal_0502
572,2023-03-19 23:25:55+00:00,"Arsenal will bottle the league and United will win 3 trophies +3rd place and arsenal fans will try to claim they had the better season bc they were top of the PL for 35 games 😭 I promise you, bookmark this",N/A,BabyBambino0
573,2023-03-19 23:25:55+00:00,@IsaacWalter14 @OCONNELLAFCFAN @premierleague @BukayoSaka87 @Arsenal What of henry's 44 G/A in 38 games?!,N/A,Martinelli11Fan
574,2023-03-19 23:25:54+00:00,@Folaju_jr @Psalmopet @Arsenal @premierleague Shut up moaning ffs,N/A,kiki_08078
575,2023-03-19 23:25:51+00:00,"If Arsenal beat Liverpool they win the league.

I'm not saying they WILL.

Just saying that's the fixture to watch, I think.",N/A,garius
576,2023-03-19 23:25:43+00:00,"Ending of era Will be like

Madrid fan : the world knows what we're capable of

Arsenal fans :we won the epl 

Barca fans : either we score  Madrid or we won the laliga",N/A,Darlingtontheo
577,2023-03-19 23:25:42+00:00,@JerrickDHustler @JustDeezle @Psalmopet @Arsenal @premierleague No the WHOLE team cost us as we are a TEAM,N/A,kiki_08078
578,2023-03-19 23:25:41+00:00,"@AFTVMedia Arsenal 10games to go ::69+24out30=93
Man city 11games to go ::61+30out33=91",N/A,Anomaa2030
579,2023-03-19 23:25:38+00:00,@Busta_Thymes We’re talking in hypotheticals now. The reality is that Man U won the smallest of the major trophies and you also got pummeled by your largest rivals. Arsenal are out of cups comps but are leading the league and playing the best football. We will see where the chips fall,N/A,WengerBall02
580,2023-03-19 23:25:32+00:00,"@NW2JayP @LiAmTheEggman @AST_arsenal @10akhil 😂 it’s because I love you really! 

In my head I can hear him doing that noise he used to make, but with your face… it’s tickling me 😂😂",N/A,GazzaArsenal
581,2023-03-19 23:25:32+00:00,@GaryGnu66274907 Food and peeing is a sign of weakness. Ain’t nobody got time for that. His arsenal is pre-loaded. He spent months filling magazines to grab on the fly.,N/A,pyajlc
582,2023-03-19 23:25:32+00:00,"@TroopzAFC Arsenal 10games to go ::69+24out30=93
Man city 11games to go ::61+30out33=91",N/A,Anomaa2030
583,2023-03-19 23:25:27+00:00,"@Arsenal @RobHolding95 Smile all the time when he is playing. 

Nyengeh",N/A,MamatCTP
584,2023-03-19 23:25:26+00:00,"@JGBallSquadmum1 @AFCSilverMember @SheWore @Arsenal Tickets available to silver and red members account for about 10% of the stadium capacity, so how easy or hard it is to get a ticket has no real bearing on how full the stadium will be.",N/A,miknik
585,2023-03-19 23:25:26+00:00,How are we 19 points behind Arsenal,N/A,RyansTransport1
586,2023-03-19 23:25:22+00:00,@LEBZ_ We have many lads at Arsenal who does the same but we never come here and make noise!!!,N/A,AbutiOleh
587,2023-03-19 23:25:19+00:00,"Can't sleep, I'm too gassed up with that arsenal win... #COYG",['COYG'],super_wonda
588,2023-03-19 23:25:18+00:00,Do these people ever tell the truth??,N/A,ArsenalGreek13
589,2023-03-19 23:25:12+00:00,"@Lacazest Arsenal 10games to go ::69+24out30=93
Man city 11games to go ::61+30out33=91",N/A,Anomaa2030
590,2023-03-19 23:25:12+00:00,@JoshPinhoUTD Yet you still mention us 🤣🤣🤣,N/A,TheArsenal1969
591,2023-03-19 23:25:11+00:00,arsenal martin odegaard is there someone else the weeknd edit https://t.co/wvvzwzIVey,N/A,jvuenile
592,2023-03-19 23:25:07+00:00,@Tim_Abeyie Block arsenal has been the one for me,N/A,cjohnst920
593,2023-03-19 23:24:59+00:00,Matchday Vlog dropping when I get home #arsenal https://t.co/IN9c3GwvHi,['arsenal'],EGTVEgal
594,2023-03-19 23:24:59+00:00,"A crucial #TotalEnergiesCAFCC round! 🔥

Here are matchday 5’s results! 👇 https://t.co/cDo4TbaeVN",['TotalEnergiesCAFCC'],CAFCLCC
595,2023-03-19 23:24:55+00:00,@GNev2 Are utd still finishing above Arsenal? 😭,N/A,GoonerChev
596,2023-03-19 23:24:54+00:00,Chelsea draw arsenal L city L,N/A,MoeyMakinde
597,2023-03-19 23:24:54+00:00,Arsenal v Crystal Palace Full Match - Premier League League | 19 March 2023,N/A,Footballorgin
598,2023-03-19 23:24:53+00:00,"How/when did Kenyans come to hate the Rutos so much?

#Maandamano Arsenal Malema Raphinha Nairobi Business Community Ceballos Moses Kuria Granit Xhaka Gunners Lewandowski NATO Ben White #PaulNdunguExposed Trossard #DateWithDestiny20thMarch Barcelona Adamson Bungei Charlene Ruto https://t.co/BNYUpkYBX0","['Maandamano', 'PaulNdunguExposed', 'DateWithDestiny20thMarch']",OnguruMeister
599,2023-03-19 23:24:53+00:00,Arsenal were such a miserable team to support growing up n it’s probably why I’m not really interested in football,N/A,kingdennxs
600,2023-03-19 23:24:53+00:00,"Arsenal top of the premier league 
Napoli top of serie A
Dortmund top of bundesliga 

What a weird season !",N/A,Marcusyong_1773
601,2023-03-19 23:24:49+00:00,"One day for sure 🙏🏿
#MatchDay",['MatchDay'],florial25_
602,2023-03-19 23:24:48+00:00,Matchday in Medellin ⚽️🇨🇴 VAMOS INDEPENDIENTE 🔴🔴 https://t.co/7tMrqUoRh4,N/A,MikePace97
603,2023-03-19 23:24:40+00:00,I #VoteMoreno for @MLS Player of the Matchday!,['VoteMoreno'],nmortiz16
604,2023-03-19 23:24:32+00:00,@wrathofgodbot The terrifying difference would be both sides inheriting a nuclear arsenal,N/A,p_chap_charles
605,2023-03-19 23:24:28+00:00,@varsas78 @AST_arsenal Every time i looked it up there were none. Even With an Alarm when Tickets Starts selling there Are none…Last time i Made the queue had to wait just 10 minutes…all Gone…madness but i keep trying,N/A,Freedm_fighter
606,2023-03-19 23:24:23+00:00,All night Thursday and all day Friday you tweeted about arsenal getting knocked out of Europe 🤡🤡🤡🤡,N/A,kiki_08078
607,2023-03-19 23:24:21+00:00,"@bras68 I hope he does leave. Like Nicholas, Arsenal was the wrong club for him.",N/A,RetroCeltic
608,2023-03-19 23:24:16+00:00,@vlentinefaye Wasn't she at an arsenal game a couple of days ago?,N/A,sols99
609,2023-03-19 23:24:15+00:00,Not over yet #spurs fans if  #ManCity #Liverpool #Brighton #Brentford #Newcastle #manutd and super #ARSENAL we’re to lose all there remaining games and sperz were to win all theres it’s done and dusted (disclaimer-I still think city will win the lge),"['spurs', 'ManCity', 'Liverpool', 'Brighton', 'Brentford', 'Newcastle', 'manutd', 'ARSENAL']",gunneroo
610,2023-03-19 23:24:11+00:00,@afcstuff The title deciding fixtures,N/A,TheArsenalFlair
611,2023-03-19 23:24:09+00:00,"We Madrid fans are so spoilt 😭, say na stupid champs . Same champs wey Arsenal never smell o 🙆🏾‍♂️",N/A,iam_wonda
612,2023-03-19 23:24:04+00:00,"@donsummerone Arsenal 10games to go ::69+24out30=93
Man city 11games to go ::61+30out33=91",N/A,Anomaa2030
613,2023-03-19 23:24:03+00:00,"@HOMESofFOOTBALL @Arsenal Looking fwd to the table, and the criteria - will you post??",N/A,tallent01
614,2023-03-19 23:23:59+00:00,"@AFC_Fazeel Gary Neville commented "" yes Arsenal are 19 points clear about have a +34 more goal difference than United but I can't see them finishing above United. ETH told me that he has some magic beans and they will take the team to the very top, MU could even beat Bruce Lee!""",N/A,MLovelidge
615,2023-03-19 23:23:56+00:00,arsenal making me proud 🕊🖤,N/A,slow335is
616,2023-03-19 23:23:53+00:00,@socialistbucks Wait are you still on Marjon getting minutes?,N/A,naveMKE
617,2023-03-19 23:23:53+00:00,@SleepNaut @tridevgurung @DarrenBent But heres the kicker. At least United get there. In the beginning of their rebuild while Arsenal are like 4 years in and just left the stage where the fans stop shouting to sack Arteta.,N/A,SvenDufva6
618,2023-03-19 23:23:50+00:00,@LTrossard @BelRedDevils @premierleague Leo😍😻you are masterclass👏👏👏👏👏👏👏😻😍thank you for coming to Arsenal👏👏😻,N/A,Caborenta
619,2023-03-19 23:23:47+00:00,@AFCRhysss @Orbinho Arsenal needs to win 9 more games to qualify for the champions league.,N/A,sujl_us
620,2023-03-19 23:23:46+00:00,@chrisroper751 @BBCMOTD @BBCSport @BukayoSaka87 Who is racist?,N/A,TheArsenal1969
621,2023-03-19 23:23:43+00:00,"@backagainsb1 @maxcsheppard @RamsGoat2 @CFCMod_ If you go back 30 years you have more titles then us? Arsenal: 10 leagues, 6 fa cups, 2 league cups, 2 smaller European trophies. Chelsea: 2 full members cups, 1 smaller European trophy, 1 league cup, 1 fa cup, and 1 league title. Ok",N/A,WChekal
